연번,시도,시군구,읍면동,리,지번,(위도)도,(위도)분,(위도)초,(경도)도,(경도)분,(경도)초,취약지역유형,지정면적(제곱미터),데이터기준일자
2816,경상북도,영주시,평은면,지곡리,산112 임,36,42,6.799,128,42,27.100,토석류,1556,2026-06-04
2817,경상북도,영주시,평은면,오운리,산280임,36,44,55.339,128,42,43.572,토석류,8652.63,2026-06-04
2818,경상북도,영주시,평은면,오운리,1762구,36,44,58.167,128,42,47.342,토석류,8673.23,2026-06-04
2819,경상북도,영주시,이산면,지동리,산83번지,36,50,12.881,128,42,52.439,토석류,5000,2026-06-04
2820,경상북도,영주시,이산면,지동리,산96번지,36,50,46.924,128,42,58.718,토석류,8500,2026-06-04
2821,경상북도,영주시,이산면,지동리,1159천,36,50,46.799,128,42,59.000,토석류,1421.2,2026-06-04
2822,경상북도,영주시,평은면,오운리,601-1임,36,44,28.999,128,42,53.800,토석류,1601.6,2026-06-04
2823,경상북도,영주시,평은면,오운리,산204임,36,43,50.899,128,42,58.500,토석류,1564,2026-06-04
2824,경상북도,영주시,이산면,두월리,산72,36,48,25.292,128,43,6.029,토석류,264,2026-06-04
2825,경상북도,영주시,평은면,오운리,666-2답,36,44,27.899,128,43,2.700,토석류,1406,2026-06-04
2826,경상북도,영주시,평은면,천본리,산284,36,45,43.956,128,43,11.426,산사태,6614,2026-06-04
2827,경상북도,영주시,이산면,지동리,산105임,36,50,41.599,128,43,23.900,토석류,1022.4,2026-06-04
2828,경상북도,영주시,평은면,오운리,산89-3,36,43,31.367,128,43,22.056,토석류,318,2026-06-04
2829,경상북도,영주시,이산면,지동리,산123,36,50,59.399,128,43,35.300,토석류,275529,2026-06-04
2830,경상북도,영주시,평은면,오운리,산352임,36,45,36.274,128,43,32.101,토석류,90404.71,2026-06-04
2831,경상북도,영주시,평은면,오운리,산363임,36,45,49.199,128,43,36.941,토석류,88463.14,2026-06-04
2832,경상북도,영주시,평은면,오운리,산232-2,36,44,34.8,128,43,45,토석류,1000,2026-06-04
2833,경상북도,영주시,평은면,오운리,산364-3임,36,45,56.458,128,43,52.043,토석류,456413.57,2026-06-04
2834,경상북도,영주시,평은면,오운리,산3-1,36,46,30.695,128,44,15.588,토석류,4939,2026-06-04
2835,경상북도,영주시,평은면,오운리,산2-1,36,46,35.723,128,44,19.764,토석류,727,2026-06-04
2836,경상북도,영주시,풍기읍,수철리,산45-3,36,53,20.01,128,27,53.78,토석류,396,2026-06-04
2837,경상북도,영주시,부석면,노곡리,산23,36,58,15.81,128,38,46.84,토석류,793,2026-06-04
2838,경상북도,영천시,신녕면,치산리,2004구,36,3,8.210,128,43,6.209,토석류,3674,2026-06-04
2839,경상북도,영천시,신녕면,부산리,264임,36,3,22.450,128,44,47.629,산사태,996,2026-06-04
2840,경상북도,영천시,신녕면,화남리,산140임,36,4,17.332,128,45,8.969,토석류,219,2026-06-04
2841,경상북도,영천시,신녕면,화남리,산141임,36,4,16.999,128,45,11.239,산사태,320,2026-06-04
2842,경상북도,영천시,청통면,신원리,산116임,36,0,57.990,128,45,23.330,토석류,990,2026-06-04
2843,경상북도,영천시,청통면,신원리,산116임,36,0,57.839,128,45,23.760,산사태,448,2026-06-04
2844,경상북도,영천시,신녕면,화남리,산180임,36,3,32.460,128,45,45.559,토석류,1094,2026-06-04
2845,경상북도,영천시,신녕면,매양리,산83임,36,1,44.030,128,46,7.829,토석류,2134,2026-06-04
2846,경상북도,영천시,신녕면,매양리,산75임,36,01,57.6,128,46,18.0,산사태,157,2026-06-04
2847,경상북도,영천시,청통면,신원리,산129임,36,01,00.4,128,46,28.7,토석류,455,2026-06-04
2848,경상북도,영천시,신녕면,매양리,산26-2임,36,2,7.899,128,46,42.740,토석류,1044,2026-06-04
2849,경상북도,영천시,신녕면,가천리,산39-5임,36,03,46.7,128,47,26.6,토석류,182,2026-06-04
2850,경상북도,영천시,청통면,신원리,산11-2임,36,0,44.579,128,47,44.555,토석류,230,2026-06-04
2851,경상북도,영천시,청통면,치일리,산25-16임,35,59,29.3,128,47,49.4,산사태,118,2026-06-04
2852,경상북도,영천시,청통면,죽정리,산10임,35,58,36.742,128,49,52.930,산사태,3318,2026-06-04
2853,경상북도,영천시,화산면,당지리,산28-1임,36,4,20.600,128,50,20.470,토석류,621,2026-06-04
2854,경상북도,영천시,화산면,당지리,산11임,36,3,24.950,128,50,27.170,토석류,974,2026-06-04
2855,경상북도,영천시,청통면,신덕리,산134임,35,58,56.759,128,50,32.269,토석류,1380,2026-06-04
2856,경상북도,영천시,화남면,구전리,802임,36,5,57.625,128,51,22.031,토석류,997,2026-06-04
2857,경상북도,영천시,화남면,구전리,942구,36,6,14.351,128,51,26.165,토석류,271,2026-06-04
2858,경상북도,영천시,화남면,구전리,산105구,36,5,49.629,128,51,40.504,토석류,873,2026-06-04
2859,경상북도,영천시,화남면,온천리,산89임,36,5,24.199,128,51,49.000,산사태,856,2026-06-04
2860,경상북도,영천시,대창면,구지리,산133-1임,35,51,25.426,128,52,40.293,토석류,495,2026-06-04
2861,경상북도,영천시,화남면,용계리,산24임,36,8,0.310,128,53,3.859,토석류,726,2026-06-04
2862,경상북도,영천시,금호읍,삼호리,산41임,35,55,15.062,128,52,54.249,산사태,677,2026-06-04
2863,경상북도,영천시,화남면,용계리,산11-3임,36,8,12.740,128,53,26.029,토석류,1901,2026-06-04
2864,경상북도,영천시,화북면,죽전리,산160구,36,9,3.414,128,53,45.047,토석류,358,2026-06-04
2865,경상북도,영천시,화북면,죽전리,1105구,36,9,6.670,128,53,48.127,토석류,265,2026-06-04
2866,경상북도,영천시,화북면,죽전리,산28임,36,9,3.030,128,53,44.900,토석류,1055,2026-06-04
2867,경상북도,영천시,화북면,자천리,산105-7임,36,07,41.8,128,53,53.6,토석류,449,2026-06-04
2868,경상북도,영천시,화북면,상송리,산42-3임,36,09,53.7,128,54,17.4,산사태,343,2026-06-04
2869,경상북도,영천시,화북면,죽전리,산76임,36,8,41.846,128,54,18.760,토석류,536,2026-06-04
2870,경상북도,영천시,화북면,죽전리,1152구,36,8,52.960,128,54,22.300,토석류,358,2026-06-04
2871,경상북도,영천시,화북면,죽전리,1152구,36,8,50.055,128,54,40.995,토석류,247,2026-06-04
2872,경상북도,영천시,화북면,자천리,산239-1임,36,06,42.9,128,55,10.2,산사태,93,2026-06-04
2873,경상북도,영천시,오수동,,산1임,35,56,57.5,128,55,06.5,산사태,476,2026-06-04
2874,경상북도,영천시,대창면,신광리,산21-1임,35,51,18.080,128,55,5.503,산사태,2891,2026-06-04
2875,경상북도,영천시,화북면,자천리,산237임,36,7,3.157,128,55,37.080,산사태,490,2026-06-04
2876,경상북도,영천시,화북면,법화리,596구,36,9,54.225,128,56,7.491,토석류,361,2026-06-04
2877,경상북도,영천시,화북면,법화리,산61구,36,9,55.013,128,56,8.893,토석류,123,2026-06-04
2878,경상북도,영천시,대창면,오길리,산147구,35,52,17.407,128,55,53.134,토석류,423,2026-06-04
2879,경상북도,영천시,대창면,용호리,산40임,35,50,35.8,128,56,29.2,산사태,170,2026-06-04
2880,경상북도,영천시,대창면,오길리,산7임,35,52,54.622,128,56,38.114,토석류,1048,2026-06-04
2881,경상북도,영천시,화북면,횡계리,산14-1임,36,06,55.0,128,56,54.6,토석류,364,2026-06-04
2882,경상북도,영천시,채신동,,산113구,35,53,52.411,128,56,58.121,토석류,967,2026-06-04
2883,경상북도,영천시,화북면,횡계리,산28-1임,36,7,7.054,128,57,35.044,토석류,1295,2026-06-04
2884,경상북도,영천시,대창면,운천리,산6임,35,51,47.949,128,57,32.320,산사태,1047,2026-06-04
2885,경상북도,영천시,화북면,공덕리,753천,36,5,32.331,128,57,47.730,토석류,963,2026-06-04
2886,경상북도,영천시,괴연동,,산102-2임,35,53,25.079,128,57,45.360,산사태,254,2026-06-04
2887,경상북도,영천시,임고면,삼매리,산160임,36,4,26.868,128,58,23.495,토석류,876,2026-06-04
2888,경상북도,영천시,임고면,삼매리,산126임,36,4,53.564,128,58,32.667,토석류,598,2026-06-04
2889,경상북도,영천시,임고면,삼매리,산113임,36,04,25.7,128,58,33.4,산사태,122,2026-06-04
2890,경상북도,영천시,화북면,정각리,산100-1임,36,7,35.190,128,59,0.385,토석류,996,2026-06-04
2891,경상북도,영천시,북안면,북리,산78-17임,35,50,57.426,128,58,43.670,토석류,123,2026-06-04
2892,경상북도,영천시,자양면,용화리,산6-1임,36,05,11.8,128,59,07.2,토석류,387,2026-06-04
2893,경상북도,영천시,북안면,상리,산164구,35,50,28.339,128,58,55.100,토석류,1293,2026-06-04
2894,경상북도,영천시,임고면,삼매리,산81-1임,36,4,4.916,128,59,18.845,토석류,48,2026-06-04
2895,경상북도,영천시,북안면,상리,산67임,35,50,28.987,128,59,6.385,토석류,1331,2026-06-04
2896,경상북도,영천시,화북면,정각리,산76-5임,36,8,22.470,128,59,27.605,토석류,6295,2026-06-04
2897,경상북도,영천시,화북면,정각리,산2임,36,9,24.062,128,59,50.367,토석류,1350,2026-06-04
2898,경상북도,영천시,자양면,보현리,산168임,36,8,14.037,128,59,58.377,산사태,885,2026-06-04
2899,경상북도,영천시,북안면,당리,산18임,35,51,10.734,129,0,36.961,토석류,713,2026-06-04
2900,경상북도,영천시,자양면,보현리,산143임,36,8,27.099,129,1,5.752,산사태,424,2026-06-04
2901,경상북도,영천시,북안면,고지리,산10-1임,35,54,52.962,129,0,50.971,토석류,428,2026-06-04
2902,경상북도,영천시,자양면,보현리,산134임,36,8,24.589,129,1,19.428,토석류,181,2026-06-04
2903,경상북도,영천시,북안면,고지리,산16-1임,35,54,30.3,129,01,14.0,산사태,320,2026-06-04
2904,경상북도,영천시,자양면,보현리,산69임,36,9,6.510,129,2,9.835,토석류,278,2026-06-04
2905,경상북도,영천시,자양면,보현리,산70임,36,9,14.587,129,2,9.159,토석류,456,2026-06-04
2906,경상북도,영천시,자양면,보현리,산67-5임,36,9,2.593,129,2,10.525,토석류,581,2026-06-04
2907,경상북도,영천시,자양면,보현리,산61임,36,8,46.392,129,2,11.597,토석류,1077,2026-06-04
2908,경상북도,영천시,자양면,용산리,산15-1임,36,5,50.246,129,2,10.437,토석류,1181,2026-06-04
2909,경상북도,영천시,자양면,용산리,산28임,36,6,15.214,129,2,14.344,토석류,951,2026-06-04
2910,경상북도,영천시,자양면,보현리,산213임,36,7,46.289,129,2,17.859,토석류,1423,2026-06-04
2911,경상북도,영천시,자양면,보현리,1022답,36,7,59.168,129,2,18.763,토석류,1274,2026-06-04
2912,경상북도,영천시,북안면,신촌리,산14임,35,55,9.827,129,2,17.933,토석류,104,2026-06-04
2913,경상북도,영천시,자양면,보현리,산228임,36,7,46.457,129,2,32.519,토석류,343,2026-06-04
2914,경상북도,영천시,자양면,보현리,산36임,36,8,10.047,129,2,32.757,토석류,621,2026-06-04
2915,경상북도,영천시,북안면,신촌리,산126임,35,55,4.781,129,2,18.724,토석류,381,2026-06-04
2916,경상북도,영천시,북안면,신촌리,산17-2임,35,55,12.276,129,2,27.391,산사태,1120,2026-06-04
2917,경상북도,영천시,자양면,보현리,산231임,36,7,47.207,129,2,46.351,토석류,703,2026-06-04
2918,경상북도,영천시,임고면,사리,산160-3임,36,2,55.054,129,3,20.807,토석류,532,2026-06-04
2919,경상북도,영천시,고경면,차당리,산75임,35,58,56.334,129,3,39.511,산사태,4359,2026-06-04
2920,경상북도,영천시,고경면,차당리,산12임,35,59,18.609,129,3,47.099,토석류,1448,2026-06-04
2921,경상북도,영천시,고경면,차당리,산36임,35,58,41.359,129,3,55.019,토석류,2491,2026-06-04
2922,경상북도,영천시,자양면,충효리,산25임,36,06,33.8,129,04,32.2,산사태,59,2026-06-04
2923,경상북도,영천시,고경면,초일리,산81임,35,59,05.8,129,04,25.4,토석류,370,2026-06-04
2924,경상북도,영천시,자양면,충효리,산30임,36,06,35.4,129,04,35.9,산사태,80,2026-06-04
2925,경상북도,영천시,고경면,삼귀리,산61-6임,35,57,10.538,129,4,31.473,토석류,630,2026-06-04
2926,경상북도,영천시,임고면,사리,산181-1임,36,2,52.015,129,4,39.732,토석류,652,2026-06-04
2927,경상북도,영천시,자양면,신방리,산34임,36,4,6.147,129,4,47.401,산사태,2040,2026-06-04
2928,경상북도,영천시,임고면,사리,산49임,36,1,22.369,129,5,14.409,토석류,2673,2026-06-04
2929,경상북도,영천시,고경면,삼포리,1026구,36,1,13.845,129,6,27.026,토석류,1699,2026-06-04
2930,경상북도,영천시,고경면,청정리,산54-5임,35,59,25.935,129,6,38.035,산사태,14818,2026-06-04
2931,경상북도,영천시,고경면,덕정리,산72-5임,35,55,30.158,129,6,58.242,산사태,617,2026-06-04
2932,경상북도,영천시,고경면,오룡리,산146임,36,1,2.629,129,7,21.445,토석류,509,2026-06-04
2933,경상북도,영천시,고경면,삼포리,산58임,36,1,58.302,129,7,39.289,토석류,761,2026-06-04
2934,경상북도,영천시,고경면,오룡리,산226구,36,0,39.413,129,7,54.682,토석류,754,2026-06-04
2935,경상북도,영천시,신녕면,치산리,산255천,36,2,37.539,128,42,37.354,토석류,2430,2026-06-04
2936,경상북도,영천시,신녕면,치산리,산255천,36,2,25.499,128,43,7.780,토석류,6257,2026-06-04
2937,경상북도,영천시,신녕면,치산리,산118임,36,02,58.3,128,43,37.0,토석류,176,2026-06-04
2938,경상북도,영천시,신녕면,치산리,산171임,36,3,37.999,128,43,39.000,토석류,1714,2026-06-04
2939,경상북도,영천시,신녕면,치산리,산151임,36,02,59.3,128,43,38.4,토석류,251,2026-06-04
2940,경상북도,영천시,신녕면,화서리,산217임,36,4,38.199,128,43,51.000,토석류,2703.85,2026-06-04
2941,경상북도,영천시,신녕면,화서리,산192임,36,4,30.499,128,43,54.600,토석류,4310,2026-06-04
2942,경상북도,영천시,신녕면,화서리,산223임,36,4,40.199,128,44,0.000,토석류,3256.62,2026-06-04
2943,경상북도,영천시,신녕면,부산리,산122구,36,3,15.199,128,44,35.400,토석류,1201,2026-06-04
2944,경상북도,영천시,신녕면,부산리,산24임,36,3,12.299,128,45,7.900,토석류,2588.95,2026-06-04
2945,경상북도,영천시,신녕면,화남리,산162임,36,3,51.628,128,45,9.924,토석류,1481.8,2026-06-04
2946,경상북도,영천시,청통면,신원리,산189천,36,0,39.803,128,45,7.418,토석류,3049.36,2026-06-04
2947,경상북도,영천시,신녕면,부산리,산15임,36,3,7.499,128,45,11.600,토석류,3236.42,2026-06-04
2948,경상북도,영천시,신녕면,부산리,산11-2임,36,3,8.899,128,45,16.700,토석류,2435.8,2026-06-04
2949,경상북도,영천시,청통면,신원리,산136-1임,36,0,46.091,128,45,28.455,산사태,417,2026-06-04
2950,경상북도,영천시,청통면,치일리,산25-1임,36,0,11.998,128,45,31.041,토석류,1249,2026-06-04
2951,경상북도,영천시,청통면,신원리,산136-2임,36,0,49.094,128,45,35.432,토석류,2330,2026-06-04
2952,경상북도,영천시,신녕면,화남리,650임,36,4,43.199,128,45,41.500,토석류,1249,2026-06-04
2953,경상북도,영천시,청통면,신원리,산136-3임,36,0,48.824,128,45,40.459,토석류,2373,2026-06-04
2954,경상북도,영천시,청통면,신원리,산133임,36,0,48.599,128,45,41.600,토석류,2373,2026-06-04
2955,경상북도,영천시,청통면,신원리,611임,36,1,16.399,128,45,48.900,토석류,1528,2026-06-04
2956,경상북도,영천시,신녕면,화남리,산39-1임,36,4,9.799,128,45,59.000,토석류,1713,2026-06-04
2957,경상북도,영천시,신녕면,매양리,산87-1임,36,1,44.999,128,45,57.000,토석류,4250,2026-06-04
2958,경상북도,영천시,청통면,치일리,산25-1,35,59,35.144,128,45,56.753,토석류,1811,2026-06-04
2959,경상북도,영천시,신녕면,매양리,산92임,36,1,49.999,128,46,1.000,토석류,3640,2026-06-04
2960,경상북도,영천시,청통면,치일리,산25-1임,35,59,44.998,128,46,1.041,토석류,1249,2026-06-04
2961,경상북도,영천시,신녕면,화남리,산32임,36,4,8.299,128,46,7.600,토석류,1249.43,2026-06-04
